985,153000404499,16-05-17,10:31:03
985,153000407422,16-05-17,10:36:28
985,153000400925,16-05-17,10:43:11
985,153000407113,16-05-17,10:53:27
985,153000402132,16-05-17,11:06:55
985,153000404104,16-05-17,11:09:54
985,153000403264,16-05-17,11:26:26
985,153000404075,16-05-17,11:39:06
985,153000402985,16-05-17,12:04:26
985,153000407326,16-05-17,13:28:49
985,153000399528,16-05-17,13:46:45
985,153000350983,16-05-17,13:55:55
985,153000404937,16-05-17,13:59:29
985,153000403872,16-05-18,09:24:08
985,153000405190,16-05-18,09:27:20
985,153000403760,16-05-18,09:37:22
985,153000404764,16-05-18,09:55:18
985,153000407657,16-05-18,09:57:37
985,153000404088,16-05-18,10:00:22
985,153000403242,16-05-18,10:24:18
985,153000401844,16-05-18,10:37:26
985,153000407050,16-05-18,10:39:22
985,153000404563,16-05-18,10:46:55
985,153000401611,16-05-18,10:49:15
985,153000405309,16-05-18,11:13:23
985,153000401446,16-05-18,11:16:03
985,153000401769,16-05-18,11:38:13
985,153000403023,16-05-18,13:44:05
985,153000351375,16-05-18,13:56:31
985,153000404952,16-05-18,14:04:37
985,153000407544,16-05-18,14:17:18
985,153000353259,16-05-18,14:19:23
985,153000403134,16-05-18,14:29:44
985,153000402171,16-05-18,14:31:55
985,153000405147,16-05-18,14:38:33
985,153000405158,16-05-18,14:41:10
985,153000406226,16-05-18,14:48:06
985,153000352072,16-05-18,14:51:29
985,153000407489,16-05-19,09:01:11
985,153000403397,16-05-19,09:04:35
985,153000407161,16-05-19,09:17:24
985,153000399727,16-05-19,09:22:10
985,153000406583,16-05-19,09:31:49
985,153000401773,16-05-19,09:48:00
985,153000406411,16-05-19,09:50:43
985,153000375827,16-05-19,09:56:08
985,153000403071,16-05-19,09:59:30
985,153000404797,16-05-19,11:45:21
985,153000406375,16-05-19,11:50:55
985,153000402079,16-05-19,11:56:44
985,153000403605,16-05-19,11:59:19
985,153000403206,16-05-19,12:07:58
985,153000406415,16-05-19,12:19:11
985,153000401829,16-05-19,13:49:47
985,153000406276,16-05-19,14:11:09
985,153000399810,16-05-19,14:27:05
985,153000404994,16-05-19,14:44:59
985,153000400963,16-05-21,08:53:59
985,153000401563,16-05-21,08:57:30
985,153000405134,16-05-21,09:00:37
985,153000401024,16-05-21,09:12:08
985,153000406441,16-05-21,09:16:41
985,153000404855,16-05-21,09:24:17
985,153000400302,16-05-21,09:27:56
985,153000403797,16-05-21,09:33:32
985,153000400774,16-05-21,09:40:02
985,153000406394,16-05-21,09:46:56
985,153000401130,16-05-21,09:54:52
985,153000405149,16-05-21,09:58:01
985,153000406582,16-05-21,10:05:31
985,153000405229,16-05-21,10:09:36
985,153000405709,16-05-21,10:17:07
985,153000404490,16-05-21,10:37:56
985,153000403998,16-05-21,10:39:50
985,153000404758,16-05-21,10:48:36
985,153000406768,16-05-21,10:52:12
985,153000407448,16-05-21,10:56:44
985,153000402964,16-05-21,11:02:15
985,153000406846,16-05-21,11:08:50
985,153000406699,16-05-21,12:36:13
985,153000402201,16-05-21,12:40:24
985,153000401703,16-05-21,12:57:53
985,153000400570,16-05-21,13:05:04
985,153000405647,16-05-21,13:08:06
985,153000402882,16-05-21,13:10:52
985,153000403500,16-05-21,13:14:10
985,153000403952,16-05-21,13:17:43
985,153000402303,16-05-21,13:21:40
985,153000404530,16-05-21,13:26:25
985,153000400801,16-05-21,13:33:46
985,153000405779,16-05-21,13:48:34
985,153000401598,16-05-21,13:54:23
985,153000403237,16-05-21,13:58:39
985,153000403636,16-05-21,14:02:47
985,153000406665,16-05-21,14:10:58
985,153000399724,16-05-21,14:15:14
985,153000400875,16-05-21,14:19:13
985,153000350978,16-05-21,14:22:24
985,153000407603,16-05-21,14:26:34
985,153000407331,16-05-21,14:30:15
985,153000400657,16-05-25,11:06:04
985,153000403323,16-05-25,11:12:23
985,153000404202,16-05-25,11:27:43
985,153000405084,16-05-25,11:40:33
985,153000407643,16-05-25,12:00:28
985,153000407052,16-05-25,13:39:08
985,153000406100,16-05-25,14:01:26
985,153000404233,16-05-25,14:16:33
985,153000401894,16-05-25,14:21:04
985,153000407247,16-05-25,14:40:21
985,153000405082,16-05-25,14:48:13
985,153000400051,16-05-25,14:59:12
985,153000401215,16-05-25,15:12:19
985,153000405234,16-05-26,09:51:29
985,153000355715,16-05-26,10:15:54
985,153000406278,16-05-26,10:31:22
985,153000405176,16-05-26,10:43:23
985,153000400358,16-05-26,10:49:34
985,153000351293,16-05-26,12:45:05
985,153000402617,16-05-26,12:50:37
985,153000403806,16-05-26,13:20:00
985,153000371766,16-05-26,13:22:08
985,153000404325,16-05-26,13:26:16
985,153000403443,16-05-26,13:30:38
985,153000402908,16-05-26,13:34:42
985,153000375761,16-05-27,09:37:49
985,153000402786,16-05-27,09:43:10
985,153000373270,16-05-27,09:45:46
985,153000403302,16-05-27,10:01:17
985,153000399514,16-05-27,10:13:26
985,153000402348,16-05-27,10:27:22
985,153000404654,16-05-27,10:30:28
985,153000371463,16-05-27,10:40:36
985,153000407490,16-05-27,10:44:47
985,153000404043,16-05-27,11:02:31
985,153000371477,16-05-27,11:06:26
985,153000402774,16-05-28,10:15:37
985,153000404810,16-05-28,10:22:08
985,153000401709,16-05-28,10:30:54
985,153000404885,16-05-28,10:38:52
985,153000403050,16-05-28,11:10:56
985,153000405045,16-05-28,11:18:35
985,153000401168,16-05-28,13:18:29
985,153000401758,16-05-28,13:23:02
985,153000405440,16-05-28,14:01:01
985,153000403414,16-05-28,14:07:47
985,153000404724,16-05-28,14:13:29
985,153000401581,16-05-28,14:26:43
985,153000400484,16-05-28,14:32:08
985,153000400354,16-05-28,14:44:13
985,153000404621,16-05-28,14:48:12
985,153000401058,16-05-29,09:58:33
985,153000401018,16-05-29,10:05:25
985,153000402002,16-05-29,10:10:58
985,153000406941,16-05-29,10:22:40
985,153000404102,16-05-29,10:27:00
985,153000407650,16-05-29,10:33:43
985,153000399808,16-05-29,10:43:34
985,153000407436,16-05-29,10:51:22
985,153000401757,16-05-29,10:53:30
985,153000402996,16-05-29,10:57:48
985,153000353755,16-05-29,11:02:32
985,153000400004,16-05-29,11:08:31
985,153000403144,16-05-29,11:15:36
985,153000402712,16-05-29,11:25:22
985,153000403888,16-05-29,11:36:07
985,153000401554,16-05-29,11:51:59
985,153000403342,16-05-29,12:10:04
985,153000403340,16-05-29,12:13:44
985,153000403514,16-05-29,12:16:02
985,153000406110,16-05-29,12:20:03
985,153000403068,16-05-29,12:23:11
985,153000406356,16-05-29,12:29:10
985,153000406518,16-05-29,12:35:33
985,153000407062,16-05-29,14:50:31
985,153000400569,16-05-29,15:18:31
985,153000403433,16-05-29,15:22:40
985,153000370992,16-05-30,10:31:46
985,153000370445,16-05-30,10:42:53
985,153000356829,16-05-30,10:46:58
985,153000403055,16-05-30,10:50:00
985,153000369788,16-05-30,10:54:15
985,153000353954,16-05-30,10:59:15
985,153000356423,16-05-30,11:03:31
985,153000364372,16-05-30,11:12:13
985,153000368181,16-05-30,11:14:57
985,153000367901,16-05-30,11:19:31
985,153000356802,16-05-30,11:24:19
985,153000355953,16-05-30,11:30:35
985,153000356779,16-05-30,11:35:53
985,153000355248,16-05-30,11:40:04
985,153000372650,16-05-30,11:50:14
985,153000371280,16-05-30,11:53:50
985,153000368530,16-05-30,11:56:45
985,153000355793,16-05-30,11:59:27
985,153000354705,16-05-30,12:07:34
985,153000354678,16-05-30,12:20:35
985,153000372882,16-05-30,12:30:10
985,153000355917,16-05-30,12:36:28
985,153000356435,16-05-30,12:44:04
985,153000354431,16-05-30,12:53:00
985,153000356639,16-05-30,14:44:39
985,153000370945,16-05-31,09:06:00
985,153000368228,16-05-31,09:11:58
985,153000355216,16-05-31,09:14:37
985,153000354119,16-05-31,09:17:31
985,153000364551,16-05-31,09:20:07
985,153000368313,16-05-31,09:22:33
985,153000371853,16-05-31,09:28:36
985,153000353924,16-05-31,09:30:47
985,153000368794,16-05-31,09:40:24
985,153000368655,16-05-31,09:42:47
985,153000355326,16-05-31,09:45:25
985,153000355674,16-05-31,09:48:26
985,153000355209,16-05-31,09:50:40
985,153000404510,16-05-31,09:52:10
985,153000370633,16-05-31,10:02:00
985,153000368743,16-05-31,10:06:45
985,153000368613,16-05-31,10:13:04
985,153000363643,16-05-31,10:18:29
985,153000355653,16-05-31,10:24:55
985,153000370477,16-05-31,10:27:58
985,153000369173,16-05-31,10:30:44
985,153000353898,16-05-31,10:33:26
985,153000363602,16-05-31,10:38:12
985,153000354211,16-05-31,10:43:37
985,153000369402,16-05-31,10:46:03
985,153000365013,16-05-31,11:00:42
985,153000371731,16-05-31,11:03:35
985,153000355841,16-05-31,11:07:03
985,153000355759,16-05-31,11:15:24
985,153000372637,16-05-31,11:21:12
985,153000404421,16-05-31,11:24:43
985,153000399528,16-05-31,12:49:56
985,153000370505,16-05-31,12:58:07
985,153000354883,16-05-31,13:02:46
985,153000350983,16-05-31,13:05:21
985,153000404937,16-05-31,13:08:46
985,153000400217,16-05-31,13:17:46
985,153000370074,16-05-31,13:28:43
985,153000355520,16-05-31,13:33:10
985,153000369352,16-05-31,13:46:42
985,153000368771,16-05-31,13:52:06
985,153000371009,16-05-31,13:55:13
985,153000404065,16-05-31,14:03:23
985,153000371794,16-05-31,14:11:08
985,153000372235,16-05-31,14:14:24
985,153000354687,16-05-31,14:18:50
985,153000372032,16-05-31,14:25:49
985,153000355275,16-05-31,14:29:30
985,153000354346,16-05-31,14:33:08
985,153000355812,16-06-02,09:17:22
985,153000353943,16-06-02,09:19:50
985,153000372474,16-06-02,09:22:52
985,153000372151,16-06-02,09:29:06
985,153000371755,16-06-02,09:36:29
985,153000368531,16-06-02,09:52:38
985,153000369575,16-06-02,09:56:02
985,153000401033,16-06-02,10:09:37
985,153000402078,16-06-02,10:42:54
985,153000404251,16-06-02,10:45:17
985,153000406269,16-06-02,10:50:33
985,153000355893,16-06-02,11:00:52
985,153000355678,16-06-02,11:23:40
985,153000405846,16-06-02,11:32:00
985,153000401797,16-06-02,11:37:15
985,153000402923,16-06-02,12:47:08
985,153000351755,16-06-02,12:53:30
985,153000406619,16-06-02,13:02:05
985,153000372825,16-06-02,13:04:42
985,153000354839,16-06-02,13:11:08
985,153000372888,16-06-02,13:16:34
985,153000403335,16-06-02,13:19:07
985,153000403460,16-06-02,13:33:45
985,153000403459,16-06-02,13:36:29
985,153000407312,16-06-02,13:40:01
985,153000404400,16-06-02,13:48:12
985,153000356368,16-06-02,13:53:23
985,153000371747,16-06-02,13:55:45
985,153000371973,16-06-02,14:07:53
985,153000372170,16-06-02,14:10:46
985,153000354556,16-06-02,14:13:01
985,153000364055,16-06-03,09:11:01
985,153000372610,16-06-03,09:14:25
985,153000370668,16-06-03,09:18:02
985,153000370608,16-06-03,09:21:48
985,153000369431,16-06-03,09:24:51
985,153000356527,16-06-03,09:27:38
985,153000370405,16-06-03,09:30:22
985,153000355356,16-06-03,09:36:02
985,153000355147,16-06-03,09:38:35
985,153000356060,16-06-03,09:41:22
985,153000371171,16-06-03,09:43:54
985,153000370013,16-06-03,09:46:26
985,153000354446,16-06-03,09:50:44
985,153000372264,16-06-03,10:03:45
985,153000364158,16-06-03,10:08:34
985,153000370790,16-06-03,10:15:02
985,153000371745,16-06-03,10:22:15
985,153000368900,16-06-03,10:25:05
985,153000363797,16-06-03,10:28:44
985,153000354241,16-06-03,10:31:43
985,153000368475,16-06-03,10:41:49
985,153000356701,16-06-03,10:51:23
985,153000368085,16-06-03,10:54:57
985,153000354622,16-06-03,11:00:00
985,153000372689,16-06-03,11:08:53
985,153000405091,16-06-03,12:47:37
985,153000369796,16-06-03,13:11:58
985,153000371658,16-06-03,13:15:33
985,153000371376,16-06-03,13:20:39
985,153000399571,16-06-03,13:24:39
985,153000372484,16-06-03,13:35:45
985,153000399780,16-06-03,13:39:11
985,153000369267,16-06-03,13:48:13
985,153000371722,16-06-03,13:52:34
985,153000370368,16-06-03,13:57:29
985,153000370217,16-06-03,14:04:27
985,153000405722,16-06-03,14:07:35
985,153000400979,16-06-03,14:16:58
985,153000405666,16-06-03,14:31:12
985,153000403830,16-06-03,14:44:30
985,153000364762,16-06-03,15:06:55
985,153000356086,16-06-03,15:10:32
985,153000369904,16-06-03,15:17:34
985,153000369909,16-06-04,09:06:07
985,153000371370,16-06-04,09:10:27
985,153000403220,16-06-04,09:13:24
985,153000400988,16-06-04,09:16:43
985,153000403031,16-06-04,09:19:57
985,153000402210,16-06-04,09:25:49
985,153000401702,16-06-04,09:34:36
985,153000355933,16-06-04,09:38:35
985,153000368922,16-06-04,09:45:28
985,153000356528,16-06-04,09:48:35
985,153000356086,16-06-04,09:54:46
985,153000356310,16-06-04,09:59:54
985,153000356146,16-06-04,10:03:53
985,153000402633,16-06-04,10:12:39
985,153000403306,16-06-04,10:22:42
985,153000402681,16-06-04,10:27:14
985,153000405462,16-06-04,10:35:57
985,153000406256,16-06-04,10:38:56
985,153000355459,16-06-04,10:41:30
985,153000364072,16-06-04,10:48:26
985,153000354495,16-06-04,11:00:42
985,153000356018,16-06-04,11:05:18
985,153000354360,16-06-04,11:13:23
985,153000404526,16-06-05,09:15:55
985,153000405269,16-06-05,09:20:55
985,153000404009,16-06-05,09:23:39
985,153000352251,16-06-05,09:32:00
985,153000406299,16-06-05,09:41:54
985,153000372209,16-06-05,09:47:15
985,153000363537,16-06-05,09:55:58
985,153000404867,16-06-05,09:59:34
985,153000356419,16-06-05,10:02:11
985,153000403084,16-06-05,10:05:22
985,153000369499,16-06-05,10:23:02
985,153000402189,16-06-05,10:24:24
985,153000369480,16-06-05,10:29:12
985,153000402189,16-06-05,10:30:54
985,153000372322,16-06-05,10:33:59
985,153000352985,16-06-05,10:36:08
985,153000404914,16-06-05,10:39:47
985,153000402230,16-06-05,10:44:55
985,153000356576,16-06-05,12:02:17
985,153000404672,16-06-05,12:05:26
985,153000353956,16-06-05,12:18:12
985,153000355856,16-06-05,12:27:14
985,153000355002,16-06-05,12:30:27
985,153000371643,16-06-05,12:38:42
985,153000372499,16-06-05,12:43:31
985,153000369925,16-06-05,12:55:27
985,153000407381,16-06-05,13:03:09
985,153000354668,16-06-05,13:06:00
985,153000402938,16-06-05,13:19:54
985,153000407315,16-06-05,13:22:10
985,153000406780,16-06-05,13:27:09
985,153000403652,16-06-05,13:30:47
985,153000402044,16-06-05,13:36:58
985,153000355278,16-06-05,13:45:31
985,153000406201,16-06-05,13:49:58
985,153000372714,16-06-05,13:56:13
985,153000356762,16-06-05,13:59:15
985,153000367965,16-06-05,14:05:37
985,153000356179,16-06-05,14:13:51
985,153000355859,16-06-07,09:08:00
985,153000372176,16-06-07,09:14:47
985,153000372398,16-06-07,09:19:39
985,153000355630,16-06-07,09:27:49
985,153000353940,16-06-07,09:30:48
985,153000370612,16-06-07,09:36:32
985,153000403821,16-06-07,09:39:15
985,153000372009,16-06-07,09:50:22
985,153000356593,16-06-07,09:54:17
985,153000354884,16-06-07,09:56:54
985,153000369901,16-06-07,10:05:17
985,153000355839,16-06-07,10:07:57
985,153000354371,16-06-07,10:14:07
985,153000405590,16-06-07,10:26:03
985,153000367950,16-06-07,10:35:29
985,153000356731,16-06-07,10:47:06
985,153000371359,16-06-07,10:49:50
985,153000353931,16-06-07,10:53:00
985,153000371995,16-06-07,10:55:41
985,153000363130,16-06-07,11:00:48
985,153000407049,16-06-07,11:04:37
985,153000354530,16-06-07,11:07:02
985,153000368815,16-06-07,12:37:25
985,153000362909,16-06-07,12:43:56
985,153000368798,16-06-07,12:46:45
985,153000364747,16-06-07,12:53:00
985,153000356736,16-06-07,12:55:42
985,153000404528,16-06-07,13:04:25
985,153000370324,16-06-07,13:17:49
985,153000364038,16-06-07,13:23:00
985,153000363563,16-06-07,13:35:08
985,153000354021,16-06-07,13:49:42
985,153000371121,16-06-07,14:01:09
985,153000370198,16-06-07,14:09:53
985,153000405702,16-06-07,14:16:26
985,153000363320,16-06-07,14:19:22
985,153000368587,16-06-07,14:25:14
985,153000372302,16-06-07,14:35:02
985,153000370223,16-06-07,14:47:22
985,153000401628,16-06-07,14:57:15
985,153000354454,16-06-07,15:04:31
985,153000355034,16-06-07,15:09:21
985,153000354147,16-06-07,15:14:01
985,153000369998,16-06-07,15:17:40
985,153000356152,16-06-09,08:58:36
985,153000370613,16-06-09,09:00:39
985,153000351949,16-06-09,12:21:46
985,153000362425,16-06-09,12:29:15
985,153000355402,16-06-14,09:00:26
985,153000355139,16-06-14,09:12:01
985,153000371588,16-06-14,09:15:33
986,112100175979,16-06-14,09:28:08
986,112100163915,16-06-14,09:33:48
986,112100172045,16-06-14,09:37:39
985,153000376136,16-06-14,09:45:33
986,112100172294,16-06-14,09:53:25
985,153000374351,16-06-14,10:00:56
986,112100170011,16-06-14,10:04:24
985,153000375914,16-06-14,10:09:25
986,112100169944,16-06-14,10:13:17
985,153000375914,16-06-14,10:15:55
986,112100164658,16-06-14,10:22:49
985,153000373373,16-06-14,10:24:27
986,112100163378,16-06-14,10:30:30
986,112100164430,16-06-14,10:39:18
986,112100172156,16-06-14,10:48:35
986,112100166148,16-06-14,12:12:37
986,112100164376,16-06-14,12:24:52
985,153000402631,16-06-14,12:37:34
986,112100164868,16-06-14,12:41:32
985,153000407303,16-06-14,12:44:46
986,112100163663,16-06-14,12:53:15
985,153000373778,16-06-14,12:56:17
986,112100172058,16-06-14,13:01:57
985,153000373608,16-06-14,13:15:23
986,112100168109,16-06-14,13:17:30
986,112100175857,16-06-14,13:30:45
986,112100177614,16-06-14,13:34:34
986,112100175398,16-06-14,13:47:53
986,112100172557,16-06-14,13:58:25
986,112100175245,16-06-14,14:01:26
985,153000400302,16-06-15,09:00:08
985,153000401024,16-06-15,09:05:41
985,153000406441,16-06-15,09:07:42
986,112100171996,16-06-15,09:15:51
986,112100164362,16-06-15,09:23:28
986,112100168775,16-06-15,09:31:39
986,112100165029,16-06-15,09:42:27
986,112100173102,16-06-15,09:50:12
986,112100168816,16-06-15,09:53:49
986,112100173013,16-06-15,10:02:17
986,112100165260,16-06-15,10:04:47
986,112100165213,16-06-15,10:08:27
986,112100165491,16-06-15,10:20:30
986,112100172701,16-06-15,10:26:53
986,112100174186,16-06-15,10:41:03
986,112100171926,16-06-15,10:44:11
986,112100170625,16-06-15,10:58:56
985,153000402971,16-06-15,11:06:01
986,112100164794,16-06-15,11:13:24
986,112100174221,16-06-15,12:44:41
985,153000404075,16-06-15,12:45:32
986,112100174093,16-06-15,12:53:58
985,153000404499,16-06-15,13:01:42
986,112100172037,16-06-15,13:12:27
985,153000402132,16-06-15,13:13:41
985,153000405499,16-06-15,13:29:58
985,153000403761,16-06-15,13:44:18
986,112100176130,16-06-15,13:49:59
985,153000401709,16-06-16,07:47:12
985,153000402774,16-06-16,07:50:01
985,153000404810,16-06-16,07:52:50
985,153000406548,16-06-16,07:57:48
985,153000403050,16-06-16,08:05:35
985,153000406073,16-06-16,08:08:24
985,153000403414,16-06-16,08:46:13
985,153000404724,16-06-16,08:47:05
985,153000400484,16-06-16,08:52:55
985,153000401581,16-06-16,08:53:57
985,153000401168,16-06-16,09:06:05
985,153000401758,16-06-16,09:08:05
985,153000403433,16-06-16,09:30:18
986,112100171979,16-06-16,09:33:43
985,153000400569,16-06-16,09:36:58
